lead time,average price,special requests,market segment type_Corporate,market segment type_Offline,market segment type_Online
21,85,0,0,0,1
40,140,0,0,0,1
265,115,1,0,1,0
19,65,1,0,0,1
119,46,1,0,0,1
15,106,0,0,0,1
16,95,1,0,1,0
1,54,0,0,1,0
65,112,1,0,0,1
255,87,0,0,1,0
107,120,0,0,1,0
18,80,1,0,0,1
54,65,1,1,0,0
220,84,1,0,0,1
29,76,0,0,0,1
275,90,0,0,1,0
190,119,0,0,0,1
159,83,2,0,0,1
279,110,0,0,1,0
40,104,1,0,0,1
6,70,1,0,1,0
99,80,0,1,0,0
28,125,1,0,0,1
59,79,1,0,0,1
25,166,1,0,0,1
187,111,0,0,0,1
93,115,0,0,1,0
6,72,0,0,1,0
146,99,1,0,0,1
219,108,0,0,1,0
192,102,0,0,1,0
23,135,0,0,0,1
128,135,0,0,0,1
3,123,2,0,0,1
28,130,1,0,0,1
113,100,0,1,0,0
10,136,2,0,0,1
39,99,1,0,0,1
142,90,1,0,0,1
68,79,0,0,0,1
74,101,0,0,1,0
1,119,1,0,0,1
21,124,2,0,0,1
188,90,1,0,0,1
95,103,1,0,1,0
55,104,0,0,1,0
19,89,0,0,0,1
158,114,2,0,0,1
192,95,0,0,1,0
1,78,0,0,0,1
244,78,1,0,0,1
0,102,0,0,1,0
143,100,0,0,1,0
4,153,1,0,1,0
120,71,1,0,0,1
39,101,0,0,1,0
126,130,0,0,0,1
49,71,0,0,1,0
5,159,1,0,0,1
275,110,0,0,1,0
145,138,1,0,1,0
172,79,1,0,0,1
24,144,0,0,0,1
105,110,1,0,0,1
130,107,0,0,0,1
22,0,1,0,0,0
39,101,0,0,1,0
39,149,0,0,0,1
0,111,0,0,1,0
36,91,0,0,0,1
159,65,1,0,1,0
140,70,0,0,1,0
132,101,1,0,0,1
64,82,3,0,0,1
53,89,2,0,0,1
101,72,0,0,1,0
217,80,1,0,1,0
19,156,2,0,0,1
27,110,0,0,1,0
85,119,0,0,0,1
102,109,0,0,1,0
44,74,1,0,0,1
39,101,0,0,1,0
107,75,0,0,1,0
253,2,0,0,0,1
27,128,1,0,1,0
23,119,1,0,1,0
99,65,0,0,1,0
12,79,0,1,0,0
37,95,0,0,1,0
1,105,0,1,0,0
59,85,0,0,1,0
180,70,0,0,1,0
1,111,1,0,0,1
12,65,0,1,0,0
16,169,1,0,0,1
1,60,0,0,1,0
74,80,0,0,1,0
54,98,1,0,1,0
26,96,1,0,0,1
55,109,1,0,0,1
116,99,1,0,0,1
26,105,0,0,0,1
37,105,0,0,1,0
64,126,1,0,0,1
204,76,3,0,0,1
276,106,0,1,0,0
172,109,0,0,0,1
261,106,1,0,0,1
59,96,1,0,0,1
6,89,0,0,0,1
4,85,0,0,1,0
74,75,0,0,1,0
105,75,0,0,1,0
54,146,0,0,0,1
91,127,0,0,0,1
71,98,0,0,1,0
123,113,0,0,0,1
5,75,0,0,1,0
38,118,0,0,0,1
180,120,0,0,1,0
87,72,0,0,1,0
9,109,2,0,0,1
14,98,0,0,0,1
262,100,0,0,0,1
205,90,0,0,1,0
11,75,0,1,0,0
219,108,0,0,1,0
124,99,1,0,0,1
2,76,1,0,0,1
247,109,0,0,1,0
107,90,0,0,1,0
4,128,3,0,0,1
50,97,1,0,0,1
18,129,1,0,0,1
78,85,0,0,0,1
188,130,0,0,1,0
6,100,0,0,1,0
78,48,0,0,1,0
9,65,0,1,0,0
74,109,0,0,1,0
11,139,1,0,0,1
220,105,2,0,1,0
118,86,1,0,0,1
40,150,0,0,0,1
177,75,0,0,1,0
7,164,2,0,0,1
18,87,0,0,1,0
116,75,0,0,1,0
91,106,1,0,0,1
62,65,1,0,0,1
11,1,0,0,0,1
122,77,1,0,0,1
27,108,0,0,1,0
10,137,0,0,0,1
98,75,0,0,1,0
259,90,0,0,1,0
66,111,0,0,0,1
40,108,1,0,0,1
225,71,0,0,0,1
69,120,0,0,1,0
104,69,1,0,0,1
0,135,0,0,0,1
58,109,2,0,0,1
55,88,2,0,0,1
59,80,0,0,1,0
12,65,0,1,0,0
10,108,2,0,0,1
43,72,1,0,1,0
71,120,0,0,1,0
119,72,0,0,1,0
273,109,0,0,1,0
0,74,0,0,0,1
38,137,0,0,1,0
48,73,1,0,0,1
75,105,0,0,1,0
64,140,0,0,0,1
2,155,0,0,0,1
1,98,0,0,0,1
103,115,0,0,1,0
13,79,0,0,1,0
39,118,1,0,0,1
17,80,0,0,1,0
84,149,1,0,0,1
181,120,0,0,1,0
39,87,0,0,1,0
103,94,0,0,1,0
131,164,0,0,0,1
275,62,0,0,1,0
0,75,0,0,0,1
189,72,0,0,1,0
17,48,0,0,1,0
18,139,1,0,0,1
5,90,0,0,1,0
111,107,1,0,0,1
103,95,1,0,0,1
47,152,0,0,0,1
154,79,2,0,0,1
151,80,0,0,1,0
121,107,0,0,0,1
111,120,0,0,1,0
4,146,1,0,0,1
30,140,0,0,0,1
40,125,1,0,1,0
92,95,0,0,0,1
23,104,1,0,0,1
9,111,0,0,0,1
89,90,1,0,0,1
258,110,0,0,1,0
153,118,2,0,0,1
17,95,0,0,1,0
108,80,0,0,1,0
80,65,0,0,0,1
122,116,0,0,0,1
15,127,2,0,0,1
45,104,2,0,0,1
118,85,1,0,0,1
117,72,0,0,1,0
2,69,0,0,0,1
123,93,0,0,0,1
188,85,2,0,0,1
14,105,0,1,0,0
29,66,1,1,0,0
183,123,2,0,0,1
46,143,0,0,0,1
22,75,0,0,0,1
7,103,3,0,0,1
96,87,1,0,0,1
71,120,0,0,1,0
32,95,1,1,0,0
6,129,0,1,0,0
18,167,2,0,0,1
39,135,1,0,0,1
12,118,0,0,0,1
89,55,2,0,0,1
151,82,1,0,1,0
207,161,0,0,1,0
39,101,0,0,1,0
39,107,0,0,0,1
19,112,0,0,0,1
55,79,0,1,0,0
4,80,1,0,0,1
19,80,0,0,1,0
146,113,0,0,1,0
91,92,0,0,1,0
164,94,0,0,0,1
55,135,2,0,0,1
48,135,0,0,0,1
273,95,0,0,1,0
177,100,0,0,1,0
39,109,0,0,1,0
55,104,0,0,1,0
55,63,0,0,1,0
13,169,0,0,0,1
39,117,0,0,0,1
6,79,1,0,0,1
1,60,0,0,1,0
30,85,0,0,1,0
68,104,2,0,0,1
240,80,0,0,0,1
2,81,0,0,1,0
108,150,3,0,0,1
51,68,1,0,0,1
5,170,1,0,0,1
58,86,1,0,0,1
31,135,2,0,0,1
267,95,0,0,1,0
180,85,0,0,0,1
103,115,0,0,1,0
14,100,1,0,0,1
71,131,0,0,0,1
2,89,2,0,0,1
61,89,0,0,0,1
6,116,2,0,0,1
101,95,0,0,1,0
256,100,0,0,0,1
36,140,1,0,0,1
135,130,1,0,0,1
68,89,1,0,0,1
60,75,0,0,1,0
64,112,1,0,0,1
106,89,0,0,0,1
210,72,0,0,1,0
86,119,2,0,0,1
2,81,0,0,1,0
79,105,0,0,0,1
257,80,0,0,1,0
4,95,0,0,0,0
5,77,0,1,0,0
11,119,0,0,0,1
99,83,0,0,0,1
271,85,0,0,1,0
124,159,0,0,0,1
84,149,1,0,0,1
195,96,2,0,0,1
273,109,0,0,1,0
48,131,2,0,0,1
52,168,1,0,0,1
9,90,0,0,0,1
120,84,0,0,0,1
14,40,0,0,1,0
62,91,1,0,0,1
137,85,1,0,0,1
47,125,2,0,0,1
65,119,0,0,0,1
40,65,0,0,1,0
85,60,0,0,1,0
80,151,1,0,0,1
12,141,2,0,0,1
15,65,0,1,0,0
89,83,1,0,0,1
125,101,2,0,0,1
0,95,1,0,0,1
180,0,1,0,0,1
115,102,1,0,0,1
144,92,0,0,0,1
74,68,0,0,0,1
37,105,0,0,1,0
9,70,0,0,0,1
75,74,0,0,0,1
6,81,0,0,0,1
86,100,0,1,0,0
65,105,0,0,1,0
101,123,0,0,0,1
99,65,0,0,1,0
3,97,1,0,0,1
92,72,2,0,0,1
257,80,0,0,1,0
81,75,0,0,1,0
2,65,0,1,0,0
84,96,1,0,0,1
30,85,0,1,0,0
105,110,0,0,1,0
47,79,2,0,0,1
256,115,1,0,1,0
174,159,1,0,0,1
52,140,1,0,0,1
56,82,0,0,1,0
1,81,0,0,0,1
166,110,0,0,1,0
61,80,1,0,0,1
69,105,0,0,0,1
208,83,0,0,0,1
61,91,0,0,1,0
99,65,0,0,1,0
9,106,1,0,0,1
18,109,0,0,0,1
257,80,0,0,1,0
158,94,0,0,0,1
103,115,0,0,1,0
79,74,1,0,0,1
108,103,0,0,0,1
31,103,0,0,0,1
7,106,1,0,0,1
0,143,1,0,0,1
212,78,0,0,1,0
258,110,0,0,1,0
88,132,1,0,0,1
73,85,0,0,1,0
280,110,0,0,1,0
8,62,0,0,0,1
44,113,1,0,0,1
51,110,0,1,0,0
1,95,0,0,0,0
50,99,1,0,0,1
2,78,1,0,0,1
40,83,1,0,0,1
185,70,2,0,0,1
64,116,1,0,0,1
192,95,0,0,1,0
215,106,0,0,0,1
269,78,0,0,1,0
92,103,2,0,0,1
40,169,0,0,0,1
5,0,0,0,0,1
62,111,1,0,0,1
180,100,1,0,1,0
5,117,2,0,0,1
43,77,1,0,0,1
279,110,0,0,1,0
28,116,2,0,0,1
36,152,2,0,0,1
54,118,2,0,0,1
3,122,2,0,0,1
37,105,0,0,1,0
37,105,0,0,1,0
33,125,3,0,0,1
256,76,0,0,1,0
64,109,1,0,0,1
15,65,0,1,0,0
138,94,0,0,1,0
17,92,0,0,0,1
76,96,1,0,0,1
118,110,0,0,1,0
221,65,0,0,1,0
14,136,0,0,0,1
19,119,2,0,0,1
157,92,0,0,1,0
101,142,0,0,0,1
3,130,0,1,0,0
162,70,0,0,1,0
139,68,0,0,1,0
11,78,1,0,1,0
5,90,0,0,0,1
36,147,2,0,0,1
38,103,1,0,0,1
99,81,0,1,0,0
139,116,2,0,0,1
61,120,1,0,0,1
0,164,0,0,0,1
145,69,0,0,0,1
1,99,1,0,0,1
70,74,2,0,0,1
87,53,1,0,0,1
72,159,2,0,0,1
38,125,0,0,0,1
5,91,0,0,0,1
96,75,1,0,1,0
71,107,0,0,0,1
192,102,0,0,1,0
192,95,0,0,1,0
20,80,2,0,0,1
234,80,0,0,0,1
56,120,0,0,1,0
1,149,1,0,0,1
9,55,0,1,0,0
4,147,0,1,0,0
151,71,0,0,1,0
29,98,0,0,0,1
39,101,0,0,1,0
49,168,2,0,0,1
88,0,0,0,0,0
10,157,3,0,0,1
0,109,0,0,1,0
22,75,0,0,1,0
37,105,0,0,1,0
232,110,2,0,0,1
11,62,1,0,0,1
61,60,0,0,1,0
10,119,0,0,1,0
1,100,0,0,1,0
195,112,2,0,0,1
71,115,0,0,1,0
180,70,0,0,1,0
7,111,2,0,0,1
270,80,0,0,1,0
120,92,2,0,0,1
102,63,0,0,1,0
98,73,0,0,0,1
83,83,0,0,0,1
110,86,1,0,0,1
28,119,0,0,0,1
270,62,0,0,1,0
53,88,1,0,0,1
167,99,1,0,0,1
58,97,1,0,0,1
35,168,2,0,0,1
36,112,0,0,1,0
30,111,1,0,0,1
39,101,0,0,1,0
2,89,0,0,0,1
39,85,0,0,1,0
46,77,2,0,0,1
118,119,0,0,1,0
50,48,0,0,0,1
49,112,1,0,0,1
276,116,0,0,1,0
25,96,1,0,0,1
178,94,0,0,0,1
172,90,1,0,1,0
48,89,0,0,0,1
75,91,0,0,0,1
41,88,1,0,0,1
8,54,0,0,0,1
122,139,1,0,0,1
105,75,0,0,1,0
52,79,0,0,0,1
55,104,0,0,1,0
145,69,0,0,0,1
273,90,1,0,0,1
75,87,1,0,0,1
119,132,2,0,0,1
37,108,1,0,0,1
8,92,2,0,0,1
40,149,0,0,0,1
33,64,0,1,0,0
41,145,0,0,0,1
2,90,0,0,1,0
256,90,0,0,1,0
53,72,0,0,1,0
52,74,1,0,0,1
166,110,0,0,1,0
22,71,1,0,0,1
72,149,0,0,0,1
74,109,0,0,1,0
25,101,1,0,0,1
95,77,1,0,0,1
7,134,1,0,0,1
180,98,1,0,0,1
265,100,0,0,0,1
135,89,0,0,0,1
14,43,0,0,1,0
220,114,1,0,0,1
110,143,0,0,0,1
32,149,0,0,0,1
151,143,1,0,0,1
276,61,0,0,1,0
0,89,0,0,0,1
1,96,0,0,0,1
14,97,1,0,0,1
204,72,0,0,1,0
26,139,1,0,0,1
183,110,1,0,1,0
11,94,0,0,1,0
153,90,0,0,0,1
19,129,2,0,0,1
182,90,1,0,1,0
102,101,0,0,1,0
113,105,1,0,0,1
59,71,2,0,0,1
69,125,0,0,0,1
46,102,2,0,0,1
158,90,0,0,0,1
13,79,0,1,0,0
212,78,1,0,1,0
85,98,0,0,0,1
35,93,0,0,0,1
1,97,1,0,0,1
111,86,1,0,0,1
0,106,0,0,0,1
28,0,0,0,0,0
0,92,0,0,0,1
11,120,1,0,0,1
234,76,1,0,0,1
49,85,0,0,1,0
9,166,0,0,0,1
80,80,0,0,1,0
146,85,0,0,1,0
32,134,1,0,0,1
15,73,1,0,0,1
0,73,0,0,0,1
148,114,1,0,0,1
27,107,0,0,0,1
120,143,0,0,0,1
151,80,0,0,1,0
52,75,1,0,1,0
19,134,1,0,0,1
96,90,0,0,0,1
16,164,0,0,0,1
20,93,2,0,0,1
213,130,0,0,1,0
120,72,1,0,0,1
160,70,0,0,1,0
47,86,1,0,0,1
74,109,0,0,1,0
43,79,1,0,0,1
9,81,1,0,0,1
71,120,0,0,1,0
2,89,2,0,0,1
26,133,0,0,1,0
124,105,1,0,0,1
8,65,0,1,0,0
44,96,3,0,0,1
30,86,0,0,0,1
88,54,0,0,0,1
101,90,2,0,0,1
37,67,1,0,0,1
65,81,2,0,0,1
121,65,1,0,0,1
45,79,1,0,0,1
60,126,3,0,0,1
15,151,1,0,0,1
8,170,2,0,0,1
1,85,0,1,0,0
31,75,0,0,1,0
45,112,0,0,0,1
60,65,0,0,1,0
250,100,2,0,0,1
6,80,2,0,0,1
14,140,0,0,0,1
114,87,2,0,0,1
151,104,0,0,0,1
119,121,0,0,0,1
114,74,1,0,0,1
141,163,1,0,0,1
46,149,0,0,0,1
53,125,1,0,0,1
28,108,1,0,0,1
102,109,0,0,1,0
85,75,0,0,1,0
93,79,1,0,0,1
70,135,1,0,0,1
2,72,0,1,0,0
66,138,2,0,0,1
12,130,0,1,0,0
55,88,0,0,0,1
118,110,2,0,0,1
120,79,0,0,0,1
24,147,1,0,0,1
11,95,0,0,1,0
76,131,1,0,0,1
119,136,0,0,1,0
18,104,0,0,0,1
140,96,0,0,0,1
0,92,0,0,0,1
117,94,0,0,1,0
0,102,1,0,0,1
0,177,0,0,0,1
256,115,1,0,1,0
12,117,0,0,0,1
4,143,2,0,0,1
2,110,2,0,0,1
74,101,0,0,1,0
188,130,0,0,1,0
102,109,0,0,1,0
36,109,1,0,0,1
25,149,1,0,0,1
17,135,2,0,0,1
56,107,1,0,0,1
8,99,1,0,0,1
37,105,1,0,0,1
39,57,1,0,0,1
133,99,1,0,0,1
18,148,1,0,0,1
79,64,0,0,0,1
83,80,0,0,1,0
30,159,1,0,0,1
43,75,0,0,1,0
68,92,1,0,0,1
11,130,1,0,0,1
1,79,0,0,0,1
100,65,0,0,1,0
12,119,2,0,0,1
71,120,0,0,1,0
112,149,1,0,1,0
258,110,0,0,1,0
165,104,3,0,0,1
69,105,0,0,0,1
78,100,0,0,1,0
22,65,0,1,0,0
166,110,0,0,1,0
37,105,0,0,1,0
15,152,2,0,0,1
276,116,0,0,1,0
57,90,1,0,1,0
24,0,1,0,0,1
108,127,3,0,0,1
1,111,1,0,0,1
26,120,0,0,1,0
6,88,0,0,0,1
0,96,0,0,0,1
115,91,0,0,0,1
0,0,0,0,0,0
197,137,0,0,1,0
7,136,2,0,0,1
100,140,1,0,1,0
161,108,2,0,0,1
124,114,0,0,0,1
34,59,0,1,0,0
59,80,0,0,1,0
247,115,1,0,1,0
60,0,0,0,0,1
273,109,0,0,1,0
14,100,0,0,1,0
42,113,0,0,0,1
25,72,0,0,1,0
97,96,1,0,0,1
35,87,0,0,0,1
55,159,0,0,0,1
7,113,0,0,1,0
116,79,2,0,0,1
265,115,1,0,1,0
85,102,0,0,0,1
44,107,1,0,0,1
74,109,0,0,1,0
286,80,1,0,0,1
205,125,0,0,1,0
142,109,0,0,0,1
86,58,0,0,1,0
72,96,1,0,1,0
62,76,1,0,0,1
19,64,1,0,0,1
3,65,0,1,0,0
17,96,1,0,0,1
1,112,2,0,1,0
118,110,0,0,1,0
54,90,1,0,0,1
4,102,1,0,0,1
279,110,0,0,1,0
4,88,2,0,0,1
0,147,0,0,0,1
3,135,1,0,0,1
0,130,0,0,1,0
2,66,0,0,1,0
77,88,0,0,0,1
28,95,0,1,0,0
1,166,3,0,0,1
1,146,1,0,0,1
164,100,0,0,1,0
13,6,0,0,0,1
13,96,0,0,1,0
112,100,0,0,1,0
146,75,0,0,1,0
161,109,1,0,0,1
209,55,0,0,0,1
9,95,0,1,0,0
1,117,0,0,1,0
24,55,0,0,1,0
2,146,1,0,0,1
228,90,1,0,0,1
87,131,2,0,0,1
36,104,2,0,0,1
85,98,0,0,0,1
7,87,0,0,1,0
135,76,3,0,0,1
64,89,2,0,0,1
30,135,1,0,0,1
213,130,0,0,1,0
60,98,0,0,0,1
211,100,0,0,1,0
24,60,0,0,1,0
18,114,0,0,0,1
103,94,0,0,1,0
179,90,1,0,0,1
76,89,0,0,1,0
3,117,2,0,0,1
149,80,0,0,1,0
230,96,1,0,0,1
3,120,0,1,0,0
1,60,0,0,1,0
30,87,0,0,0,1
139,77,1,0,0,1
70,79,2,0,0,1
124,94,0,0,1,0
39,109,0,0,1,0
103,115,0,0,1,0
39,129,0,0,0,1
115,89,0,0,0,1
0,78,0,0,0,1
56,72,1,0,0,1
39,101,0,0,1,0
0,147,2,0,0,1
213,130,0,0,1,0
71,120,0,0,1,0
19,124,2,0,0,1
149,105,0,0,0,1
57,101,0,0,1,0
144,105,1,0,1,0
33,120,0,0,1,0
76,120,0,0,1,0
118,99,0,0,1,0
1,90,0,0,0,1
225,105,0,0,0,1
16,75,0,1,0,0
1,65,0,1,0,0
130,105,0,0,0,1
51,67,0,0,0,1
179,96,1,0,0,1
4,90,2,0,0,1
50,141,0,0,1,0
173,126,1,0,0,1
173,100,2,0,0,1
47,79,2,0,0,1
79,149,0,0,0,1
12,100,1,0,1,0
11,75,0,0,1,0
22,139,1,0,0,1
8,72,0,0,0,1
256,90,0,0,0,1
21,156,0,0,0,1
146,95,0,0,1,0
48,140,1,0,0,1
180,122,1,0,0,1
10,76,1,0,0,1
63,99,1,0,0,1
112,120,0,0,1,0
11,88,0,0,1,0
14,62,0,0,1,0
116,61,0,0,1,0
86,83,0,0,0,1
20,92,1,0,0,1
193,65,0,0,1,0
151,71,0,0,1,0
80,76,1,0,0,1
0,82,0,0,0,1
6,95,0,0,0,0
45,116,1,0,0,1
0,68,1,0,1,0
111,120,0,0,1,0
33,104,1,0,0,1
103,95,1,0,0,1
10,117,1,0,0,1
5,0,0,0,0,1
7,152,1,0,0,1
223,86,0,0,0,1
177,94,1,0,0,1
18,73,0,0,0,1
2,175,0,0,0,1
102,87,0,0,1,0
73,85,0,0,1,0
69,120,0,0,1,0
181,120,0,0,1,0
11,95,1,0,0,1
40,108,1,0,0,1
41,135,1,0,0,1
65,72,0,0,1,0
14,87,0,0,0,1
79,75,0,0,1,0
2,94,1,0,0,1
20,132,1,0,0,1
125,114,1,0,0,1
66,125,2,0,0,1
46,112,2,0,0,1
4,95,0,1,0,0
41,126,0,0,0,1
178,112,0,0,0,1
27,120,0,0,1,0
36,102,2,0,0,1
79,105,0,0,1,0
9,91,0,0,0,1
0,152,2,0,0,1
24,58,1,0,1,0
90,116,0,0,0,1
13,73,0,0,1,0
117,150,2,0,0,1
20,156,0,0,0,1
16,152,1,0,0,1
12,65,0,1,0,0
159,130,2,0,0,1
68,118,1,0,0,1
130,102,0,0,0,1
79,96,1,0,0,1
12,79,0,0,1,0
10,79,0,0,0,1
188,130,0,0,1,0
67,0,1,0,0,1
45,151,0,0,0,1
5,143,1,1,0,0
128,80,1,0,1,0
48,130,0,0,1,0
48,109,0,0,0,1
219,76,0,0,1,0
0,110,0,0,1,0
3,104,1,0,0,1
119,83,0,0,1,0
14,167,2,0,0,1
74,109,2,0,1,0
103,80,0,0,1,0
61,120,1,0,0,1
35,149,1,0,0,1
20,147,0,0,0,1
30,125,1,0,0,1
166,96,1,0,0,1
118,110,0,0,1,0
38,81,1,0,1,0
13,96,0,0,1,0
81,146,1,0,0,1
41,65,0,0,1,0
258,73,3,0,0,1
1,135,0,0,1,0
70,96,1,0,0,1
213,110,0,0,0,1
20,63,1,0,0,1
179,90,1,0,0,1
26,87,0,0,1,0
57,90,1,0,1,0
8,90,2,0,0,1
164,100,0,0,1,0
1,60,0,0,1,0
10,143,1,0,0,1
10,152,1,0,0,1
37,72,1,0,0,1
45,98,1,0,0,1
6,100,2,0,0,1
13,64,1,0,1,0
138,142,0,0,0,1
10,113,0,0,0,1
8,99,1,0,0,1
91,116,0,0,0,1
7,66,0,0,0,1
2,0,0,0,0,1
76,93,1,0,0,1
80,100,0,0,1,0
5,0,0,0,0,1
104,75,0,0,1,0
160,115,1,0,1,0
45,93,1,0,0,1
135,79,1,0,0,1
181,120,0,0,1,0
37,94,0,0,0,1
31,117,0,0,0,1
205,69,0,0,1,0
257,101,0,0,1,0
6,75,0,0,1,0
74,109,0,0,1,0
105,75,0,0,1,0
74,99,1,0,0,1
67,75,0,0,1,0
2,103,0,0,0,1
265,115,1,0,1,0
0,149,1,0,0,1
16,0,0,0,0,1
34,125,2,0,0,1
40,102,0,0,0,1
1,150,2,0,0,1
162,70,0,0,1,0
12,95,1,0,0,1
3,130,1,0,0,1
18,131,1,0,0,1
212,129,1,0,0,1
46,105,1,0,0,1
35,118,1,0,0,1
58,61,0,0,1,0
127,90,0,0,1,0
61,93,1,0,0,1
105,75,0,0,1,0
29,96,2,0,0,1
87,85,1,0,0,1
204,73,0,0,0,1
5,64,0,0,1,0
126,118,0,0,0,1
44,108,1,0,0,1
27,108,0,0,1,0
56,65,0,0,0,1
2,70,0,0,1,0
54,109,1,0,0,1
41,85,0,1,0,0
31,85,0,0,1,0
86,73,1,0,0,1
10,120,1,0,0,1
114,130,0,0,1,0
64,149,1,0,0,1
198,90,0,0,1,0
87,152,1,0,0,1
179,108,1,0,0,1
70,97,2,0,0,1
7,66,1,0,0,1
10,95,1,0,1,0
17,119,1,0,0,1
89,150,0,0,0,1
71,126,1,0,1,0
57,125,1,0,0,1
48,104,0,0,0,1
207,98,0,0,0,1
14,95,0,0,1,0
17,102,1,0,0,1
75,129,0,0,0,1
74,101,0,0,1,0
59,67,1,0,0,1
4,134,0,0,0,1
76,69,0,0,0,1
257,106,3,0,0,1
70,100,0,0,1,0
22,89,2,0,0,1
49,89,1,0,0,1
47,92,1,0,0,1
180,95,2,0,0,1
56,120,0,0,1,0
109,75,0,0,0,1
5,105,1,0,0,1
206,126,2,0,0,1
8,95,2,0,0,1
0,80,0,0,1,0
25,103,2,0,0,1
16,58,1,0,0,1
101,70,0,0,1,0
206,132,0,0,0,1
180,126,1,0,0,1
30,88,2,0,0,1
40,128,0,0,0,1
1,112,0,0,0,1
111,72,0,0,1,0
105,70,0,0,1,0
28,75,0,0,1,0
13,131,0,0,1,0
124,137,1,0,0,1
2,119,1,0,0,1
64,137,0,0,0,1
280,110,0,0,1,0
13,158,1,1,0,0
1,104,0,0,0,1
138,90,1,0,0,1
164,89,0,0,0,1
21,85,0,0,1,0
213,130,0,0,1,0
172,95,0,0,1,0
188,130,0,0,1,0
57,148,0,0,0,1
6,126,1,0,0,1
0,0,0,0,0,0
39,126,1,0,0,1
16,88,1,0,0,1
90,75,0,0,1,0
107,92,1,0,0,1
247,115,0,0,1,0
41,65,1,0,1,0
116,70,0,0,1,0
70,72,1,0,0,1
183,98,0,0,0,1
104,142,2,0,0,1
159,99,0,0,0,1
69,74,1,0,0,1
37,138,2,0,0,1
25,139,0,0,0,1
160,90,0,0,1,0
165,72,2,0,1,0
80,108,0,0,1,0
142,122,1,0,0,1
256,90,0,0,1,0
163,73,1,0,0,1
7,79,0,0,0,1
5,120,1,0,0,1
220,172,0,0,1,0
222,83,1,0,0,1
13,0,2,0,0,1
8,130,0,0,1,0
97,112,0,0,1,0
11,76,1,0,0,1
27,104,2,0,0,1
12,71,0,0,1,0
279,110,0,0,1,0
11,121,1,0,0,1
179,113,0,0,0,1
253,90,0,0,1,0
53,60,1,0,1,0
97,102,0,0,0,1
49,116,0,0,0,1
3,139,0,0,0,1
26,65,0,1,0,0
82,122,2,0,0,1
13,51,3,0,0,1
6,128,1,0,0,1
276,116,0,0,1,0
95,119,1,0,0,1
37,158,1,0,0,1
54,89,0,0,0,1
202,96,1,0,0,1
178,88,0,0,0,1
59,159,2,0,0,1
161,127,1,0,0,1
31,154,1,0,0,1
23,89,0,0,0,1
179,104,1,0,0,1
8,94,0,0,0,1
51,96,1,0,1,0
28,100,0,1,0,0
94,137,2,0,0,1
60,48,0,0,1,0
10,151,1,0,0,1
59,85,0,0,1,0
152,94,1,0,0,1
27,128,0,0,0,1
0,79,0,0,0,1
289,67,0,0,1,0
221,73,0,0,1,0
166,90,1,0,0,1
68,67,1,0,0,1
72,105,3,0,0,1
45,55,1,0,0,1
116,113,1,0,0,1
192,110,0,0,1,0
188,130,0,0,1,0
97,130,0,0,0,1
86,81,1,0,0,1
10,101,1,0,0,1
55,135,1,0,0,1
62,140,0,0,1,0
146,116,0,0,0,1
51,79,1,0,0,1
4,120,1,0,0,1
0,95,0,0,0,1
37,125,3,0,0,1
60,83,1,0,0,1
1,151,0,0,0,1
8,93,0,0,0,1
101,132,0,0,0,1
56,120,0,0,1,0
168,85,0,0,1,0
18,81,1,0,0,1
95,80,0,0,1,0
1,106,0,0,0,1
9,89,0,0,0,1
174,130,1,0,1,0
6,138,2,0,0,1
59,85,0,0,1,0
233,90,0,0,1,0
73,93,1,0,0,1
44,75,0,0,1,0
113,100,0,1,0,0
159,144,0,0,1,0
257,80,0,0,1,0
79,103,1,0,1,0
153,105,2,0,0,1
79,75,0,0,1,0
14,62,0,0,1,0
256,115,1,0,1,0
108,102,2,0,0,1
0,90,0,1,0,0
156,158,1,0,0,1
12,95,1,1,0,0
17,95,0,0,0,1
31,76,1,0,0,1
44,75,0,0,1,0
0,85,0,0,0,1
105,75,0,0,1,0
155,161,0,0,0,1
138,141,2,0,0,1
1,135,2,0,1,0
204,126,1,0,0,1
41,65,0,0,1,0
47,76,0,0,0,1
213,130,0,0,1,0
30,140,1,0,0,1
45,106,2,0,0,1
0,90,1,0,0,1
11,139,2,0,0,1
102,101,0,0,1,0
150,76,1,0,0,1
27,90,1,0,0,1
14,67,0,1,0,0
50,87,1,0,0,1
4,65,1,1,0,0
7,79,1,0,0,1
14,100,0,0,1,0
164,100,0,0,1,0
0,103,0,0,0,1
167,78,0,0,1,0
1,68,0,0,0,1
249,53,1,0,0,1
75,70,0,0,1,0
163,126,2,0,0,1
151,80,0,0,1,0
34,71,1,0,0,1
178,112,1,0,0,1
56,120,0,0,1,0
27,108,0,0,1,0
19,130,3,0,0,1
16,89,0,0,0,1
167,72,1,0,1,0
165,118,2,0,0,1
69,120,0,0,1,0
270,62,0,0,1,0
117,94,0,0,1,0
1,0,1,0,0,0
12,65,0,1,0,0
37,79,1,0,0,1
79,96,3,0,0,1
6,103,0,0,0,1
193,120,0,0,1,0
61,118,0,0,0,1
108,138,2,0,0,1
65,134,0,0,1,0
42,103,0,0,0,1
75,80,0,0,1,0
7,144,1,0,1,0
110,89,0,0,0,1
35,121,1,0,0,1
0,95,0,1,0,0
164,100,0,0,1,0
19,174,2,0,0,1
44,149,2,0,0,1
138,71,0,0,1,0
15,81,0,1,0,0
